Country,Year,Forest_Area_km2,Land_Area_km2,Forest_Cover_Pct,Annual_Deforestation_Rate,Annual_Afforestation_Rate,Total_Carbon_Stock_Tonnes,Primary_Driver_of_Change
Country_Gen_201,2020,35709,56302,63.43,0.63,0.25,185538669,Small-scale Agriculture
Country_Gen_201,2021,35799,56302,63.58,0.14,0.39,186004161,None
Country_Gen_201,2022,36055,56302,64.04,0.21,0.93,187333640,None
Country_Gen_201,2023,36032,56302,64.0,1.02,0.96,187215552,None
Country_Gen_201,2024,36055,56302,64.04,0.69,0.75,187335360,None
Country_Gen_201,2025,36107,56302,64.13,0.84,0.98,187602989,None
Country_Gen_202,2000,2592,4905,52.86,0.0,0.0,46438619,Initial State
Country_Gen_202,2001,2570,4905,52.4,1.29,0.42,46034156,Commercial Agriculture
Country_Gen_202,2002,2582,4905,52.66,0.35,0.84,46259289,None
Country_Gen_202,2003,2556,4905,52.11,1.21,0.18,45783310,Logging
Country_Gen_202,2004,2545,4905,51.89,0.79,0.35,45582751,Mining
Country_Gen_202,2005,2539,4905,51.76,0.7,0.46,45475664,Logging
Country_Gen_202,2006,2550,4905,51.99,0.01,0.44,45672702,Urbanization
Country_Gen_202,2007,2523,4905,51.45,1.26,0.23,45198294,None
Country_Gen_202,2008,2527,4905,51.54,0.02,0.19,45275098,None
Country_Gen_202,2009,2537,4905,51.74,0.26,0.65,45450016,None
Country_Gen_202,2010,2514,4905,51.26,0.99,0.07,45029034,None
Country_Gen_202,2011,2497,4905,50.91,0.79,0.12,44728730,None
Country_Gen_202,2012,2479,4905,50.54,0.74,0.0,44400383,None
Country_Gen_202,2013,2477,4905,50.52,0.15,0.11,44380699,Infrastructure
Country_Gen_202,2014,2479,4905,50.54,0.33,0.37,44401286,None
Country_Gen_202,2015,2490,4905,50.77,0.13,0.59,44604212,None
Country_Gen_202,2016,2479,4905,50.55,1.13,0.69,44409438,None
Country_Gen_202,2017,2455,4905,50.06,1.06,0.09,43981006,None
Country_Gen_202,2018,2454,4905,50.05,0.08,0.05,43969616,None
Country_Gen_202,2019,2448,4905,49.91,0.52,0.24,43846601,None
Country_Gen_202,2020,2433,4905,49.61,1.21,0.6,43578923,None
Country_Gen_202,2021,2422,4905,49.38,0.83,0.38,43382678,None
Country_Gen_202,2022,2417,4905,49.29,0.77,0.58,43302068,None
Country_Gen_202,2023,2395,4905,48.83,1.21,0.28,42898748,None
Country_Gen_202,2024,2385,4905,48.63,0.47,0.05,42718592,Logging
Country_Gen_202,2025,2387,4905,48.67,0.66,0.75,42758530,Commercial Agriculture
Country_Gen_203,2000,5599,29657,18.88,0.0,0.0,45952823,Initial State
Country_Gen_203,2001,5576,29657,18.8,1.39,0.98,45763826,Logging
Country_Gen_203,2002,5576,29657,18.8,0.1,0.09,45759494,None
Country_Gen_203,2003,5530,29657,18.65,1.48,0.65,45381339,None
Country_Gen_203,2004,5500,29657,18.55,1.39,0.86,45142028,None
Country_Gen_203,2005,5548,29657,18.71,0.11,0.97,45532751,None
Country_Gen_203,2006,5539,29657,18.68,0.87,0.71,45460081,None
Country_Gen_203,2007,5524,29657,18.63,1.01,0.74,45334048,None
Country_Gen_203,2008,5548,29657,18.71,0.2,0.63,45530774,None
Country_Gen_203,2009,5564,29657,18.76,0.42,0.71,45663573,Logging
Country_Gen_203,2010,5577,29657,18.81,0.2,0.44,45770579,None
Country_Gen_203,2011,5538,29657,18.67,1.4,0.7,45449821,Urbanization
Country_Gen_203,2012,5480,29657,18.48,1.08,0.04,44977974,None
Country_Gen_203,2013,5474,29657,18.46,0.2,0.09,44927994,None
Country_Gen_203,2014,5462,29657,18.42,0.48,0.25,44826180,Commercial Agriculture
Country_Gen_203,2015,5477,29657,18.47,0.52,0.79,44947139,None
Country_Gen_203,2016,5434,29657,18.32,1.24,0.46,44593375,None
Country_Gen_203,2017,5365,29657,18.09,1.36,0.1,44031653,None
Country_Gen_203,2018,5358,29657,18.07,0.21,0.07,43971914,Logging
Country_Gen_203,2019,5283,29657,17.82,1.49,0.09,43357874,None
Country_Gen_203,2020,5265,29657,17.75,1.32,0.98,43209147,Mining
Country_Gen_203,2021,5267,29657,17.76,0.57,0.61,43224149,None
Country_Gen_203,2022,5293,29657,17.85,0.25,0.75,43441127,None
Country_Gen_203,2023,5325,29657,17.96,0.19,0.79,43700625,None
Country_Gen_203,2024,5297,29657,17.86,1.26,0.74,43472103,None
Country_Gen_203,2025,5312,29657,17.91,0.11,0.39,43592715,Small-scale Agriculture
Country_Gen_204,2000,34334,67237,51.07,0.0,0.0,276237445,Initial State
Country_Gen_204,2001,34201,67237,50.87,0.76,0.37,275160872,None
Country_Gen_204,2002,34297,67237,51.01,0.56,0.84,275936998,None
Country_Gen_204,2003,33988,67237,50.55,1.36,0.46,273449321,None
Country_Gen_204,2004,33664,67237,50.07,1.34,0.38,270839759,None
Country_Gen_204,2005,33222,67237,49.41,1.4,0.08,267288017,None
Country_Gen_204,2006,33144,67237,49.3,0.6,0.36,266659979,None
Country_Gen_204,2007,33252,67237,49.46,0.44,0.76,267528029,None
Country_Gen_204,2008,33070,67237,49.19,0.99,0.44,266065974,None
Country_Gen_204,2009,32811,67237,48.8,1.47,0.68,263977649,None
Country_Gen_204,2010,32789,67237,48.77,0.29,0.22,263802787,None
Country_Gen_204,2011,32994,67237,49.07,0.02,0.65,265450246,None
Country_Gen_204,2012,32810,67237,48.8,0.69,0.13,263973252,Logging
Country_Gen_204,2013,32868,67237,48.89,0.66,0.83,264442073,Logging
Country_Gen_204,2014,32998,67237,49.08,0.39,0.79,265486086,None
Country_Gen_204,2015,32786,67237,48.76,1.38,0.74,263783225,None
Country_Gen_204,2016,32617,67237,48.51,0.84,0.32,262421844,None
Country_Gen_204,2017,32733,67237,48.68,0.16,0.51,263349724,None
Country_Gen_204,2018,32310,67237,48.05,1.33,0.04,259949160,None
Country_Gen_204,2019,32042,67237,47.66,1.42,0.59,257791309,None
Country_Gen_204,2020,32191,67237,47.88,0.16,0.62,258994231,None
Country_Gen_204,2021,32114,67237,47.76,0.96,0.72,258376645,None
Country_Gen_204,2022,31982,67237,47.57,1.07,0.66,257312917,None
Country_Gen_204,2023,31868,67237,47.4,0.58,0.22,256396900,None
Country_Gen_204,2024,31766,67237,47.25,1.21,0.89,255571083,None
Country_Gen_204,2025,31397,67237,46.7,1.44,0.28,252600705,None
Country_Gen_205,2000,3078,4478,68.74,0.0,0.0,56436590,Initial State
Country_Gen_205,2001,3059,4478,68.32,0.86,0.25,56089000,None
Country_Gen_205,2002,3001,4478,67.03,1.92,0.03,55029020,None
Country_Gen_205,2003,3003,4478,67.08,0.63,0.71,55073516,None
Country_Gen_205,2004,2970,4478,66.34,1.61,0.5,54464128,Mining
Country_Gen_205,2005,2952,4478,65.94,1.06,0.47,54140562,None
Country_Gen_205,2006,2914,4478,65.08,1.88,0.56,53430601,None
Country_Gen_205,2007,2898,4478,64.72,1.0,0.45,53137054,None
Country_Gen_205,2008,2867,4478,64.04,1.84,0.8,52581275,None
Country_Gen_205,2009,2846,4478,63.56,1.66,0.9,52182223,None
Country_Gen_205,2010,2815,4478,62.88,1.42,0.36,51628819,None
Country_Gen_205,2011,2813,4478,62.83,0.56,0.47,51582259,None
Country_Gen_205,2012,2822,4478,63.04,0.6,0.93,51755360,None
Country_Gen_205,2013,2776,4478,61.99,2.62,0.96,50898395,Fire
Country_Gen_205,2014,2775,4478,61.98,0.2,0.18,50887523,None
Country_Gen_205,2015,2793,4478,62.39,0.04,0.7,51220721,Urbanization
Country_Gen_205,2016,2781,4478,62.11,1.39,0.94,50989285,None
Country_Gen_205,2017,2770,4478,61.87,0.47,0.09,50796075,None
Country_Gen_205,2018,2755,4478,61.53,1.14,0.6,50518181,None
Country_Gen_205,2019,2732,4478,61.02,1.41,0.58,50096450,None
Country_Gen_205,2020,2702,4478,60.35,1.27,0.18,49552305,None
Country_Gen_205,2021,2705,4478,60.41,0.37,0.45,49595070,None
Country_Gen_205,2022,2709,4478,60.5,0.21,0.37,49671569,None
Country_Gen_205,2023,2676,4478,59.76,1.48,0.27,49067870,None
Country_Gen_205,2024,2646,4478,59.1,1.4,0.29,48521037,None
Country_Gen_205,2025,2625,4478,58.64,1.43,0.65,48142436,None
Country_Gen_206,2000,12836,27062,47.43,0.0,0.0,236951288,Initial State
Country_Gen_206,2001,12754,27062,47.13,0.96,0.32,235430650,None
Country_Gen_206,2002,12559,27062,46.41,1.58,0.06,231841343,None
Country_Gen_206,2003,12551,27062,46.38,0.84,0.77,231684859,None
Country_Gen_206,2004,12393,27062,45.8,1.94,0.68,228762628,Small-scale Agriculture
Country_Gen_206,2005,12304,27062,45.47,1.25,0.53,227120715,None
Country_Gen_206,2006,12325,27062,45.55,0.76,0.93,227513799,Energy
Country_Gen_206,2007,12360,27062,45.67,0.65,0.93,228161960,None
Country_Gen_206,2008,12313,27062,45.5,0.74,0.36,227294225,None
Country_Gen_206,2009,12309,27062,45.49,0.93,0.9,227226070,None
Country_Gen_206,2010,12240,27062,45.23,1.36,0.8,225948613,None
Country_Gen_206,2011,12165,27062,44.95,1.27,0.65,224553868,None
Country_Gen_206,2012,12215,27062,45.14,0.08,0.5,225485300,None
Country_Gen_206,2013,12263,27062,45.32,0.25,0.65,226374478,None
Country_Gen_206,2014,12322,27062,45.54,0.05,0.53,227464058,None
Country_Gen_206,2015,12261,27062,45.31,1.31,0.82,226340706,None
Country_Gen_206,2016,12234,27062,45.21,0.67,0.45,225843546,None
Country_Gen_206,2017,12200,27062,45.08,0.61,0.32,225205446,Energy
Country_Gen_206,2018,12183,27062,45.02,0.42,0.28,224898229,Commercial Agriculture
Country_Gen_206,2019,12091,27062,44.68,1.39,0.63,223191362,None
Country_Gen_206,2020,12115,27062,44.77,0.24,0.44,223642437,None
Country_Gen_206,2021,12223,27062,45.17,0.05,0.94,225631551,None
Country_Gen_206,2022,12247,27062,45.26,0.78,0.98,226084075,Logging
Country_Gen_206,2023,12242,27062,45.24,0.73,0.68,225974400,None
Country_Gen_206,2024,12251,27062,45.27,0.11,0.19,226151557,None
Country_Gen_206,2025,12119,27062,44.78,1.27,0.19,223716609,None
Country_Gen_207,2000,45068,86181,52.3,0.0,0.0,378603426,Initial State
Country_Gen_207,2001,44645,86181,51.8,1.16,0.22,375050043,None
Country_Gen_207,2002,44414,86181,51.54,1.21,0.69,373111052,None
Country_Gen_207,2003,44316,86181,51.42,0.26,0.04,372290243,Infrastructure
Country_Gen_207,2004,44057,86181,51.12,0.94,0.35,370107271,Infrastructure
Country_Gen_207,2005,44254,86181,51.35,0.27,0.72,371767537,None
Country_Gen_207,2006,44448,86181,51.58,0.29,0.73,373397324,None
Country_Gen_207,2007,44077,86181,51.15,1.18,0.34,370281961,None
Country_Gen_207,2008,43594,86181,50.58,1.45,0.35,366217643,None
Country_Gen_207,2009,43254,86181,50.19,0.99,0.21,363364407,None
Country_Gen_207,2010,43417,86181,50.38,0.26,0.64,364738515,None
Country_Gen_207,2011,43430,86181,50.39,0.67,0.7,364846830,Logging
Country_Gen_207,2012,43583,86181,50.57,0.01,0.36,366129152,None
Country_Gen_207,2013,43518,86181,50.5,1.04,0.89,365583977,None
Country_Gen_207,2014,43105,86181,50.02,1.17,0.23,362112876,None
Country_Gen_207,2015,43045,86181,49.95,0.65,0.51,361610668,None
Country_Gen_207,2016,42779,86181,49.64,0.71,0.09,359375986,Energy
Country_Gen_207,2017,42826,86181,49.69,0.08,0.19,359769685,None
Country_Gen_207,2018,42371,86181,49.17,1.18,0.12,355944628,None
Country_Gen_207,2019,42628,86181,49.46,0.25,0.85,358107104,None
Country_Gen_207,2020,42771,86181,49.63,0.16,0.49,359304519,Small-scale Agriculture
Country_Gen_207,2021,42902,86181,49.78,0.54,0.85,360409499,None
Country_Gen_207,2022,42927,86181,49.81,0.83,0.89,360618722,None
Country_Gen_207,2023,42977,86181,49.87,0.84,0.96,361041295,None
Country_Gen_207,2024,42568,86181,49.39,1.45,0.49,357601097,None
Country_Gen_207,2025,42557,86181,49.38,0.95,0.92,357507925,None
Country_Gen_208,2000,34322,72426,47.39,0.0,0.0,304576809,Initial State
Country_Gen_208,2001,33505,72426,46.26,2.64,0.26,297327665,Fire
Country_Gen_208,2002,32924,72426,45.46,1.87,0.14,292177212,Commercial Agriculture
Country_Gen_208,2003,32858,72426,45.37,0.96,0.75,291588820,None
Country_Gen_208,2004,32480,72426,44.85,1.5,0.35,288236627,None
Country_Gen_208,2005,32246,72426,44.52,1.29,0.57,286154284,None
Country_Gen_208,2006,32144,72426,44.38,1.0,0.69,285251387,None
Country_Gen_208,2007,32363,72426,44.69,0.28,0.96,287197325,None
Country_Gen_208,2008,32444,72426,44.8,0.57,0.82,287913258,None
Country_Gen_208,2009,32029,72426,44.22,1.49,0.21,284232019,None
Country_Gen_208,2010,31674,72426,43.73,1.35,0.24,281079653,None
Country_Gen_208,2011,31449,72426,43.42,1.19,0.48,279087243,None
Country_Gen_208,2012,31619,72426,43.66,0.11,0.65,280589898,None
Country_Gen_208,2013,31704,72426,43.77,0.41,0.68,281344841,None
Country_Gen_208,2014,31726,72426,43.81,0.17,0.24,281543324,None
Country_Gen_208,2015,31846,72426,43.97,0.48,0.86,282604859,None
Country_Gen_208,2016,31684,72426,43.75,1.16,0.65,281171113,None
Country_Gen_208,2017,31884,72426,44.02,0.03,0.66,282941925,None
Country_Gen_208,2018,31793,72426,43.9,0.68,0.4,282141472,Mining
Country_Gen_208,2019,31549,72426,43.56,1.0,0.23,279968765,None
Country_Gen_208,2020,31407,72426,43.36,0.82,0.37,278708403,Mining
Country_Gen_208,2021,31048,72426,42.87,1.19,0.05,275522234,None
Country_Gen_208,2022,31030,72426,42.84,0.86,0.8,275362303,None
Country_Gen_208,2023,30836,72426,42.58,0.99,0.37,273642258,None
Country_Gen_208,2024,30524,72426,42.15,1.08,0.07,270874790,None
Country_Gen_208,2025,30208,72426,41.71,1.38,0.34,268068354,None
Country_Gen_209,2000,7599,29893,25.42,0.0,0.0,144393757,Initial State
Country_Gen_209,2001,7547,29893,25.25,0.89,0.21,143410156,None
Country_Gen_209,2002,7512,29893,25.13,0.83,0.36,142739773,Energy
Country_Gen_209,2003,7482,29893,25.03,1.21,0.81,142174660,Logging
Country_Gen_209,2004,7445,29893,24.91,0.66,0.16,141464848,Energy
Country_Gen_209,2005,7480,29893,25.03,0.25,0.73,142137915,Mining
Country_Gen_209,2006,7487,29893,25.05,0.12,0.2,142255294,None
Country_Gen_209,2007,7474,29893,25.0,1.08,0.91,142011216,None
Country_Gen_209,2008,7464,29893,24.97,0.7,0.57,141822371,None
Country_Gen_209,2009,7530,29893,25.19,0.06,0.95,143085655,None
Country_Gen_209,2010,7553,29893,25.27,0.12,0.43,143523232,None
Country_Gen_209,2011,7587,29893,25.38,0.35,0.8,144159351,None
Country_Gen_209,2012,7598,29893,25.42,0.29,0.44,144377956,None
Country_Gen_209,2013,7546,29893,25.24,1.15,0.46,143383290,None
Country_Gen_209,2014,7520,29893,25.16,0.87,0.53,142897252,None
Country_Gen_209,2015,7479,29893,25.02,0.98,0.42,142102346,None
Country_Gen_209,2016,7422,29893,24.83,0.96,0.21,141034127,None
Country_Gen_209,2017,7426,29893,24.84,0.86,0.92,141110372,None
Country_Gen_209,2018,7448,29893,24.92,0.31,0.6,141519768,None
Country_Gen_209,2019,7428,29893,24.85,0.58,0.31,141136592,Urbanization
Country_Gen_209,2020,7416,29893,24.81,0.28,0.12,140916381,Small-scale Agriculture
Country_Gen_209,2021,7377,29893,24.68,0.88,0.35,140167683,Urbanization
Country_Gen_209,2022,7350,29893,24.59,0.73,0.38,139668075,None
Country_Gen_209,2023,7322,29893,24.49,0.85,0.46,139119409,None
Country_Gen_209,2024,7320,29893,24.49,0.73,0.71,139099736,Infrastructure
Country_Gen_209,2025,7248,29893,24.25,1.45,0.46,137725006,None
Country_Gen_210,2000,30213,78236,38.62,0.0,0.0,496647477,Initial State
Country_Gen_210,2001,30145,78236,38.53,0.68,0.45,495519481,None
Country_Gen_210,2002,29846,78236,38.15,1.41,0.42,490602466,None
Country_Gen_210,2003,29574,78236,37.8,1.34,0.43,486136738,None
Country_Gen_210,2004,29251,78236,37.39,1.42,0.33,480829548,Fire
Country_Gen_210,2005,29081,78236,37.17,1.05,0.47,478034499,Infrastructure
Country_Gen_210,2006,28820,78236,36.84,1.46,0.57,473742799,None
Country_Gen_210,2007,28531,78236,36.47,1.44,0.44,468989639,Urbanization
Country_Gen_210,2008,28668,78236,36.64,0.21,0.7,471246835,None
Country_Gen_210,2009,28776,78236,36.78,0.32,0.69,473027901,None
Country_Gen_210,2010,28517,78236,36.45,1.08,0.18,468760776,None
Country_Gen_210,2011,28491,78236,36.42,0.25,0.16,468340998,None
Country_Gen_210,2012,28486,78236,36.41,0.32,0.3,468257718,None
Country_Gen_210,2013,28296,78236,36.17,1.28,0.61,465132692,None
Country_Gen_210,2014,28190,78236,36.03,0.93,0.56,463386822,None
Country_Gen_210,2015,28157,78236,35.99,0.51,0.39,462848025,None
Country_Gen_210,2016,28103,78236,35.92,0.63,0.43,461958629,None
Country_Gen_210,2017,28035,78236,35.84,0.5,0.26,460847239,None
Country_Gen_210,2018,27856,78236,35.61,1.39,0.75,457895714,None
Country_Gen_210,2019,27767,78236,35.49,0.39,0.07,456428026,None
Country_Gen_210,2020,27620,78236,35.3,0.92,0.4,454025671,None
Country_Gen_210,2021,27583,78236,35.26,0.89,0.75,453413826,None
Country_Gen_210,2022,27527,78236,35.19,1.06,0.86,452489999,None
Country_Gen_210,2023,27402,78236,35.03,0.68,0.23,450429307,None
Country_Gen_210,2024,27113,78236,34.66,1.32,0.26,445686083,None
Country_Gen_210,2025,27016,78236,34.53,1.02,0.66,444082106,None
Country_Gen_211,2000,451,1851,24.38,0.0,0.0,2579885,Initial State
Country_Gen_211,2001,453,1851,24.5,0.18,0.68,2592645,None
Country_Gen_211,2002,456,1851,24.64,0.3,0.87,2607488,None
Country_Gen_211,2003,458,1851,24.76,0.23,0.72,2620284,None
Country_Gen_211,2004,458,1851,24.76,0.48,0.45,2619415,Commercial Agriculture
Country_Gen_211,2005,461,1851,24.92,0.3,0.96,2636728,None
Country_Gen_211,2006,462,1851,25.01,0.02,0.37,2646038,None
Country_Gen_211,2007,464,1851,25.12,0.23,0.68,2657944,None
Country_Gen_211,2008,466,1851,25.19,0.26,0.55,2665704,None
Country_Gen_211,2009,468,1851,25.29,0.21,0.61,2676348,None
Country_Gen_211,2010,468,1851,25.32,0.24,0.33,2678794,None
Country_Gen_211,2011,469,1851,25.37,0.01,0.21,2684073,None
Country_Gen_211,2012,473,1851,25.59,0.17,1.05,2707623,None
Country_Gen_211,2013,477,1851,25.82,0.02,0.92,2732057,None
Country_Gen_211,2014,478,1851,25.88,0.02,0.23,2737770,None
Country_Gen_211,2015,479,1851,25.89,0.26,0.31,2738975,None
Country_Gen_211,2016,483,1851,26.15,0.06,1.06,2766391,None
Country_Gen_211,2017,486,1851,26.26,0.12,0.56,2778480,None
Country_Gen_211,2018,488,1851,26.37,0.12,0.53,2789929,None
Country_Gen_211,2019,490,1851,26.49,0.2,0.67,2802970,Infrastructure
Country_Gen_211,2020,490,1851,26.49,0.29,0.28,2802622,None
Country_Gen_211,2021,491,1851,26.54,0.07,0.27,2808275,None
Country_Gen_211,2022,492,1851,26.6,0.17,0.39,2814523,None
Country_Gen_211,2023,493,1851,26.68,0.12,0.42,2822998,Urbanization
Country_Gen_211,2024,495,1851,26.78,0.02,0.4,2833962,None
Country_Gen_211,2025,498,1851,26.93,0.06,0.61,2849510,None
Country_Gen_212,2000,44716,92506,48.34,0.0,0.0,246041519,Initial State
Country_Gen_212,2001,44635,92506,48.25,0.45,0.27,245595982,None
Country_Gen_212,2002,44693,92506,48.31,0.17,0.3,245916886,None
Country_Gen_212,2003,44399,92506,48.0,1.07,0.42,244297570,None
Country_Gen_212,2004,44240,92506,47.82,1.02,0.66,243424414,None
Country_Gen_212,2005,43892,92506,47.45,0.82,0.03,241508699,None
Country_Gen_212,2006,43715,92506,47.26,1.35,0.95,240533359,None
Country_Gen_212,2007,43311,92506,46.82,1.06,0.14,238311257,None
Country_Gen_212,2008,43313,92506,46.82,0.58,0.58,238321355,Small-scale Agriculture
Country_Gen_212,2009,43312,92506,46.82,0.97,0.97,238318485,None
Country_Gen_212,2010,43152,92506,46.65,0.84,0.47,237435770,Commercial Agriculture
Country_Gen_212,2011,42753,92506,46.22,1.76,0.84,235243060,Fire
Country_Gen_212,2012,42402,92506,45.84,1.19,0.37,233308101,Logging
Country_Gen_212,2013,42141,92506,45.56,1.22,0.61,231873379,None
Country_Gen_212,2014,41968,92506,45.37,0.59,0.18,230919956,None
Country_Gen_212,2015,41823,92506,45.21,1.1,0.75,230126609,None
Country_Gen_212,2016,41751,92506,45.13,0.31,0.13,229728515,None
Country_Gen_212,2017,41456,92506,44.82,0.94,0.23,228108002,Logging
Country_Gen_212,2018,40733,92506,44.03,2.32,0.57,224127319,Fire
Country_Gen_212,2019,40679,92506,43.97,0.35,0.22,223829620,None
Country_Gen_212,2020,40418,92506,43.69,0.71,0.07,222396520,None
Country_Gen_212,2021,40184,92506,43.44,1.01,0.43,221104370,None
Country_Gen_212,2022,39625,92506,42.84,1.4,0.01,218032815,None
Country_Gen_212,2023,39727,92506,42.95,0.22,0.48,218592759,None
Country_Gen_212,2024,39404,92506,42.6,1.13,0.32,216814162,None
Country_Gen_212,2025,39476,92506,42.67,0.09,0.28,217212151,None
Country_Gen_213,2000,12038,45597,26.4,0.0,0.0,230211285,Initial State
Country_Gen_213,2001,12025,45597,26.37,0.88,0.77,229964540,None
Country_Gen_213,2002,11996,45597,26.31,0.26,0.03,229423683,None
Country_Gen_213,2003,11914,45597,26.13,1.48,0.79,227851519,Mining
Country_Gen_213,2004,11944,45597,26.2,0.69,0.95,228429017,None
Country_Gen_213,2005,11894,45597,26.09,1.22,0.8,227471920,None
Country_Gen_213,2006,11944,45597,26.2,0.03,0.45,228426857,Logging
Country_Gen_213,2007,11841,45597,25.97,1.0,0.13,226453582,Urbanization
Country_Gen_213,2008,11926,45597,26.16,0.1,0.81,228077650,None
Country_Gen_213,2009,11793,45597,25.86,1.38,0.26,225531547,None
Country_Gen_213,2010,11802,45597,25.88,0.7,0.78,225705114,Energy
Country_Gen_213,2011,11769,45597,25.81,0.97,0.69,225082429,None
Country_Gen_213,2012,11735,45597,25.74,0.4,0.11,224424739,None
Country_Gen_213,2013,11730,45597,25.73,0.91,0.86,224328668,None
Country_Gen_213,2014,11762,45597,25.8,0.08,0.36,224946002,None
Country_Gen_213,2015,11775,45597,25.83,0.81,0.92,225194864,Energy
Country_Gen_213,2016,11704,45597,25.67,0.95,0.34,223826544,None
Country_Gen_213,2017,11710,45597,25.68,0.11,0.16,223938590,None
Country_Gen_213,2018,11637,45597,25.52,1.21,0.58,222547849,None
Country_Gen_213,2019,11657,45597,25.57,0.58,0.76,222935497,None
Country_Gen_213,2020,11671,45597,25.6,0.39,0.51,223197662,None
Country_Gen_213,2021,11562,45597,25.36,1.42,0.49,221108996,None
Country_Gen_213,2022,11572,45597,25.38,0.68,0.77,221301096,Logging
Country_Gen_213,2023,11563,45597,25.36,0.16,0.08,221137198,None
Country_Gen_213,2024,11594,45597,25.43,0.19,0.46,221734806,None
Country_Gen_213,2025,11593,45597,25.43,0.36,0.35,221702552,None
Country_Gen_214,2000,6943,21379,32.48,0.0,0.0,130350605,Initial State
Country_Gen_214,2001,7001,21379,32.75,0.27,1.1,131434252,None
Country_Gen_214,2002,7071,21379,33.08,0.02,1.02,132758627,None
Country_Gen_214,2003,7129,21379,33.35,0.01,0.83,133842648,None
Country_Gen_214,2004,7147,21379,33.43,0.05,0.3,134186029,None
Country_Gen_214,2005,7198,21379,33.67,0.19,0.89,135136743,Urbanization
Country_Gen_214,2006,7261,21379,33.97,0.22,1.1,136320953,Small-scale Agriculture
Country_Gen_214,2007,7282,21379,34.06,0.05,0.34,136714445,None
Country_Gen_214,2008,7306,21379,34.18,0.12,0.45,137175117,None
Country_Gen_214,2009,7323,21379,34.26,0.14,0.36,137485322,None
Country_Gen_214,2010,7342,21379,34.34,0.09,0.34,137837479,None
Country_Gen_214,2011,7372,21379,34.48,0.11,0.52,138397363,None
Country_Gen_214,2012,7421,21379,34.71,0.18,0.85,139321720,None
Country_Gen_214,2013,7446,21379,34.83,0.06,0.4,139789808,None
Country_Gen_214,2014,7506,21379,35.11,0.21,1.02,140919493,None
Country_Gen_214,2015,7537,21379,35.26,0.09,0.5,141502411,None
Country_Gen_214,2016,7556,21379,35.35,0.25,0.5,141862317,None
Country_Gen_214,2017,7605,21379,35.58,0.15,0.8,142782279,None
